客户号,probability,label,decision_zone,gray_score,review_reason,fold_std,model_range,missing_ratio,shap_top3_features,shap_top3_values,cf_feature,cf_delta,cf_type,radar_信息完整度,radar_经营活跃度,radar_银企关系,radar_财务稳健性,radar_资质信用,radar_规模体量
56810,0.86731607,1,自动通过,0.2242,,0.0134,0.055,0.6364,结算分|存款分|实收资本_单位_元,-0.4633|-0.2055|0.1873,职工人数,-0.0645,核验,55.9,83.0,50.0,54.9,77.4,100.0
56811,0.63063734,0,人工复核,0.5357,概率不确定|模型分歧,0.0498,0.1425,0.5,结算分|基础健康分|最新一期年报营收增长率,-0.819|-0.3188|-0.195,结算分,0.2506,策略调整,69.2,60.7,50.0,42.7,14.9,60.0
56812,0.97833298,1,自动通过,0.0288,,0.0031,0.0129,0.0455,基础健康分|结算分|存款我行占比,0.4805|0.2664|0.1372,基础健康分,-0.006,策略调整,85.6,68.1,50.0,95.8,83.4,73.1
56813,0.71196534,0,人工复核,0.6843,概率不确定|模型分歧,0.0462,0.1283,0.2045,基础健康分|最新一期年报营收增长率|missing_pattern_freq,-0.3628|-0.3447|-0.2831,存款我行占比,-0.1379,策略调整,41.0,58.1,50.0,10.4,71.2,34.7
56814,0.62292961,0,自动拒绝,0.2951,,0.0243,0.0445,0.5,结算分|存款分|存款我行占比,-0.8234|-0.4188|0.271,结算分,0.2348,策略调整,73.3,59.0,50.0,50.7,55.5,39.3
56815,0.97218957,1,自动通过,0.0241,,0.0064,0.0032,0.0909,基础健康分|是否总行战略客户|结算分,0.4325|0.3437|0.307,存款我行占比,-0.0158,策略调整,50.0,83.3,50.0,77.2,100.0,76.2
56816,0.84163066,1,风险提示,0.3722,高风险抽检,0.0287,0.085,0.3182,missing_pattern_freq|最新一期年报营收增长率|是否总行战略客户,-0.3482|-0.3381|0.3229,存款我行占比,-0.1117,策略调整,33.1,31.8,50.0,28.8,100.0,81.0
56817,0.65966944,0,自动拒绝,0.4204,,0.0292,0.0638,0.6136,结算分|存款我行占比|基础健康分,-0.6627|-0.2663|-0.2456,结算分,0.1747,策略调整,56.0,81.3,50.0,52.7,52.8,100.0
56818,0.73707296,1,人工复核,0.5075,概率不确定|资料不足,0.0321,0.0136,0.5227,结算分|基础健康分|存款我行占比,-0.7067|-0.2468|0.2289,结算分,0.1182,策略调整,72.3,77.7,50.0,48.8,55.3,48.7
56819,0.72690896,0,人工复核,0.7621,概率不确定|模型分歧|资料不足,0.0377,0.1749,0.6136,结算分|小类_te|基础健康分,-0.5548|-0.2663|-0.2498,存款分,-0.1734,策略调整,56.7,59.8,50.0,48.1,29.0,30.4
56820,0.96739256,1,自动通过,0.0181,,0.0043,0.0035,0.0,基础健康分|结算分|存款分,0.3714|0.316|-0.1406,最新一期年报资产负债率,0.0087,策略调整,85.2,68.3,50.0,93.6,68.2,59.1
56821,0.98186982,1,自动通过,0.0284,,0.0047,0.0096,0.1136,基础健康分|结算分|missing_pattern_freq,0.3292|0.2387|-0.1719,存款分,-0.0116,策略调整,59.3,98.0,50.0,100.0,70.0,85.8
56822,0.23347438,0,自动拒绝,0.1351,,0.0374,0.0153,0.1591,结算分|基础健康分|存款我行占比,-0.7881|-0.6714|-0.393,,0.0,,57.1,47.5,50.0,28.9,23.7,42.8
56823,0.30852591,0,自动拒绝,0.1727,,0.025,0.0652,0.6364,结算分|存款我行占比|基础健康分,-0.8283|-0.3918|-0.3591,,0.0,,50.8,30.2,50.0,56.3,28.8,57.7
56824,0.75063547,1,人工复核,0.6067,概率不确定,0.0496,0.0647,0.3864,最新一期年报营收增长率|missing_pattern_freq|职工人数,-0.4194|-0.34|-0.2651,最新一期年报资产负债率,-0.1044,策略调整,33.1,61.6,50.0,16.9,95.0,13.9
56825,0.98395325,1,自动通过,0.0125,,0.0034,0.0016,0.1136,结算分|基础健康分|存款我行占比,0.3326|0.2887|0.2298,,0.0,,66.7,100.0,50.0,91.2,82.1,66.9
56826,0.98088255,1,自动通过,0.0121,,0.0017,0.0046,0.0227,基础健康分|结算分|标签_近12个月开票金额,0.5773|0.3611|0.1687,基础健康分,-0.0109,策略调整,89.6,91.9,50.0,67.9,56.2,61.6
56827,0.8378886,1,自动通过,0.2834,,0.0171,0.0435,0.1818,最新一期年报营收增长率|missing_pattern_freq|结算分,-0.4647|-0.3929|0.206,存款分,-0.1229,策略调整,26.0,71.6,50.0,17.0,64.4,36.5
56828,0.98277262,1,自动通过,0.0141,,0.004,0.0015,0.0682,结算分|基础健康分|是否总行战略客户,0.2775|0.2622|0.2374,存款分,-0.0038,策略调整,61.8,100.0,50.0,73.8,100.0,72.4
56829,0.78959806,1,风险提示,0.4002,高风险抽检,0.0215,0.041,0.5227,结算分|存款我行占比|基础健康分,-0.6106|0.3412|-0.2348,基础健康分,0.0776,策略调整,55.9,72.5,50.0,47.1,81.8,48.6
56830,0.88655233,1,自动通过,0.1705,,0.0312,0.0122,0.1364,基础健康分|结算分|存款我行占比,-0.5624|0.287|0.1593,基础健康分,0.0668,策略调整,58.2,54.6,50.0,65.1,89.1,68.9
56831,0.4507564,0,自动拒绝,0.3282,,0.0466,0.1255,0.2045,结算分|存款我行占比|基础健康分,-0.66|-0.4136|-0.2978,,0.0,,54.4,46.8,50.0,59.0,40.6,51.0
56832,0.96110958,1,自动通过,0.0302,,0.0055,0.009,0.0682,基础健康分|结算分|存款我行占比,0.3477|0.3427|0.1697,最新一期年报资产负债率,0.02,策略调整,74.5,70.1,50.0,71.0,80.6,76.5
56833,0.96015038,1,自动通过,0.0338,,0.0087,0.0051,0.0682,基础健康分|结算分|missing_pattern_freq,0.4186|0.3658|-0.1678,存款分,-0.0411,策略调整,57.9,66.5,50.0,73.1,70.8,71.7
56834,0.80145483,1,人工复核,0.495,概率不确定,0.0401,0.0845,0.0909,基础健康分|小类_te|结算分,-0.6431|-0.2988|0.2479,存款我行占比,-0.1488,策略调整,50.2,53.0,50.0,41.4,62.7,73.1
56835,0.83116554,1,风险提示,0.3246,高风险抽检,0.0219,0.0513,0.6591,结算分|存款分|存款我行占比,-0.4871|-0.2745|0.2041,基础健康分,0.0794,策略调整,64.1,82.1,50.0,56.3,72.4,95.0
56836,0.46644897,0,自动拒绝,0.1734,,0.0312,0.0533,0.5227,结算分|存款我行占比|基础健康分,-0.9314|-0.3998|-0.3041,,0.0,,68.7,70.9,50.0,49.8,69.3,38.4
56837,0.95604379,1,自动通过,0.0371,,0.0067,0.0114,0.0909,结算分|基础健康分|存款分,0.2631|0.167|-0.125,最新一期年报资产合计,-0.0051,核验,80.4,79.8,50.0,91.1,67.6,66.6
56838,0.7778516,1,人工复核,0.5839,概率不确定|模型分歧,0.0392,0.1106,0.3182,基础健康分|missing_pattern_freq|存款分,-0.4059|-0.3296|0.2901,销售归行率,0.0875,策略调整,36.7,66.5,50.0,17.0,56.2,58.5
56839,0.95866271,1,自动通过,0.0336,,0.0056,0.0113,0.0682,结算分|基础健康分|存款我行占比,0.3107|0.2487|0.231,职工人数,0.0086,核验,79.5,75.5,50.0,71.5,63.8,61.8
56840,0.89247518,1,自动通过,0.1719,,0.0307,0.0228,0.2727,missing_pattern_freq|基础健康分|销售归行率,-0.2851|0.1453|-0.1445,存款我行占比,0.0274,策略调整,41.0,68.2,50.0,78.2,66.5,66.8
56841,0.92739434,1,自动通过,0.0679,,0.0082,0.0289,0.1136,基础健康分|结算分|最新一期年报财务费用除以刚性负债,-0.5057|0.3221|-0.15,最新一期年报资产合计,0.0237,核验,60.0,100.0,50.0,58.7,61.4,53.9
56842,0.91641331,1,自动通过,0.0624,,0.0114,0.0188,0.2955,missing_pattern_freq|结算分|基础健康分,-0.2841|0.2615|0.1445,销售归行率,0.0169,策略调整,36.2,73.8,50.0,54.8,68.6,64.5
56843,0.88339751,1,自动通过,0.2168,,0.0245,0.0517,0.0455,基础健康分|存款分|结算分,-0.3489|-0.3315|0.2577,近12个月收票金额,-0.0728,核验,68.8,81.4,50.0,79.1,55.9,76.1
56844,0.93113356,1,自动通过,0.0858,,0.015,0.0273,0.0682,基础健康分|结算分|纳税总额排名_按市_值,-0.6792|0.2378|0.2366,存款分,-0.1165,策略调整,79.3,74.2,50.0,74.1,100.0,63.0
56845,0.90715294,1,自动通过,0.1142,,0.0248,0.0178,0.1591,基础健康分|结算分|小类_te,0.2833|0.2702|-0.2555,职工人数,0.0224,核验,49.7,62.0,50.0,70.4,81.8,43.6
56846,0.69994015,0,人工复核,0.4511,概率不确定,0.017,0.049,0.5,结算分|存款分|基础健康分,-0.7611|-0.2741|-0.2626,结算分,0.185,策略调整,67.1,67.3,50.0,46.6,59.9,40.0
56847,0.7180333,0,人工复核,0.4904,概率不确定,0.0236,0.0352,0.5,结算分|基础健康分|存款分,-0.7478|-0.2532|-0.2357,结算分,0.1597,策略调整,75.8,63.1,50.0,52.5,49.1,38.3
56848,0.67607492,0,自动拒绝,0.4198,,0.0336,0.0303,0.1136,基础健康分|结算分|存款我行占比,-0.7212|-0.5689|-0.345,基础健康分,0.1856,策略调整,63.4,86.5,50.0,65.5,50.0,71.3
56849,0.55565612,0,自动拒绝,0.1588,,0.033,0.0359,0.6364,结算分|基础健康分|存款我行占比,-0.6916|-0.353|-0.3107,结算分,0.2474,策略调整,56.8,48.5,50.0,52.0,50.5,46.5
56850,0.92643379,1,自动通过,0.0859,,0.0174,0.0224,0.5455,结算分|存款我行占比|行业排序值,-0.5522|0.1996|0.1916,职工人数,-0.034,核验,76.2,78.2,50.0,55.1,99.6,100.0
56851,0.92171775,1,自动通过,0.0716,,0.0111,0.0256,0.0909,基础健康分|结算分|纳税总额排名_按市_值,-0.5254|0.2761|0.2697,销售归行率,0.035,策略调整,64.6,73.1,50.0,78.3,100.0,67.2
56852,0.89024718,1,自动通过,0.165,,0.0198,0.0367,0.1364,存款我行占比|结算分|missing_pattern_freq,-0.3246|0.2947|-0.2258,存款我行占比,0.0604,策略调整,50.3,98.1,50.0,58.9,85.4,51.4
56853,0.6165318,0,自动拒绝,0.2729,,0.0347,0.0185,0.5227,结算分|存款我行占比|基础健康分,-0.8879|-0.3673|-0.2885,结算分,0.2517,策略调整,74.7,50.9,50.0,51.5,71.1,67.9
56854,0.67816826,0,人工复核,0.6738,概率不确定|模型分歧|资料不足,0.0452,0.1734,0.6591,结算分|存款我行占比|存款分,-0.6069|-0.3929|-0.2843,存款我行占比,0.1658,策略调整,52.1,59.6,50.0,55.3,100.0,84.8
56855,0.66220853,0,自动拒绝,0.3638,,0.0357,0.0093,0.5682,结算分|存款分|基础健康分,-0.8693|-0.3058|-0.2978,结算分,0.2028,策略调整,73.0,84.5,50.0,47.8,51.4,65.6
56856,0.9801108,1,自动通过,0.0133,,0.0024,0.0041,0.0909,基础健康分|结算分|存款我行占比,0.6197|0.3097|0.1339,存款分,-0.018,策略调整,82.8,70.2,50.0,84.5,80.3,75.7
56857,0.85404601,1,自动通过,0.2594,,0.0215,0.0426,0.2727,最新一期年报营收增长率|missing_pattern_freq|最新一期年报财务费用除以刚性负债,-0.4199|-0.3268|-0.2153,存款我行占比,-0.0729,策略调整,35.8,80.7,50.0,0.0,74.5,96.6
56858,0.64099954,0,自动拒绝,0.3303,,0.0272,0.0355,0.5455,结算分|存款我行占比|基础健康分,-0.9073|-0.3981|-0.3323,结算分,0.2472,策略调整,73.3,80.4,50.0,49.0,59.4,68.5
56859,0.94554572,1,自动通过,0.0424,,0.0094,0.0095,0.1591,小类_te|存款我行占比|missing_pattern_freq,0.2088|0.2014|-0.1705,基础健康分,0.0144,策略调整,53.0,92.2,50.0,46.0,66.5,76.1
56860,0.41821816,0,自动拒绝,0.282,,0.051,0.0861,0.2045,结算分|最新一期年报财务费用除以刚性负债|存款我行占比,-0.5836|-0.4525|-0.3876,,0.0,,48.5,23.9,50.0,0.0,37.6,53.6
56861,0.81007089,1,风险提示,0.3381,高风险抽检,0.0177,0.0375,0.5909,结算分|存款分|最新一期年报营收增长率,-0.5184|-0.2303|-0.1989,结算分,0.0446,策略调整,62.2,78.0,50.0,51.5,65.7,97.4
56862,0.82820092,1,自动通过,0.2842,,0.0233,0.0172,0.5455,结算分|基础健康分|标签_近12个月开票金额,-0.6116|-0.2545|0.1922,结算分,0.1003,策略调整,73.1,80.4,50.0,52.9,57.8,100.0
56863,0.86468463,1,自动通过,0.2063,,0.0128,0.0403,0.5227,结算分|存款我行占比|基础健康分,-0.5979|0.3958|-0.253,存款我行占比,-0.1142,策略调整,76.7,63.3,50.0,51.9,66.4,64.8
56864,0.98158057,1,自动通过,0.02,,0.0033,0.0067,0.0455,结算分|基础健康分|存款我行占比,0.3429|0.2787|0.1667,标签_近12个月开票金额,-0.0052,核验,86.1,81.8,50.0,98.5,64.9,39.0
56865,0.96206775,1,自动通过,0.0383,,0.0102,0.0052,0.0909,基础健康分|结算分|missing_pattern_freq,0.3165|0.2476|-0.2434,职工人数,0.0156,核验,50.7,84.6,50.0,79.3,55.6,37.0
56866,0.70812127,0,人工复核,0.5181,概率不确定,0.0328,0.0501,0.5,结算分|基础健康分|最新一期年报营收增长率,-0.7705|-0.3144|-0.198,结算分,0.172,策略调整,69.4,72.7,50.0,45.2,62.4,41.1
56867,0.5373913,0,自动拒绝,0.235,,0.0373,0.0822,0.2727,结算分|存款分|基础健康分,-0.5681|-0.2902|0.2721,基础健康分,-0.1047,策略调整,41.9,29.5,50.0,17.8,39.7,44.2
56868,0.86273604,1,自动通过,0.2318,,0.0183,0.0434,0.0455,基础健康分|结算分|存款分,-0.729|0.2345|-0.1887,基础健康分,0.0787,策略调整,86.5,60.3,50.0,73.2,69.0,50.4
56869,0.45101425,0,自动拒绝,0.1581,,0.0383,0.0289,0.5909,结算分|收款对手客户数|存款我行占比,-0.7912|-0.3961|-0.3791,,0.0,,55.7,0.0,50.0,55.7,46.9,59.8
56870,0.90218687,1,自动通过,0.076,,0.0127,0.0092,0.0455,基础健康分|结算分|存款我行占比,-0.6733|0.2546|0.1099,基础健康分,0.0702,策略调整,82.8,48.1,50.0,92.0,66.2,80.9
56871,0.97123897,1,自动通过,0.0136,,0.0041,0.001,0.0455,结算分|基础健康分|存款我行占比,0.2845|0.2614|0.219,存款我行占比,-0.0047,策略调整,77.9,82.3,50.0,91.6,57.5,59.6
56872,0.72072193,0,人工复核,0.5301,概率不确定|资料不足,0.0381,0.0287,0.5682,结算分|基础健康分|小类_te,-0.6429|-0.2548|0.2527,结算分,0.1806,策略调整,73.3,41.1,50.0,46.8,67.8,45.2
56873,0.80371121,1,风险提示,0.4215,高风险抽检,0.0273,0.0645,0.5682,结算分|基础健康分|最新一期年报营收增长率,-0.4982|-0.2059|-0.2007,职工人数,-0.1416,核验,56.1,53.3,50.0,45.7,51.7,89.7
56874,0.90817758,1,自动通过,0.1106,,0.0257,0.0152,0.1136,基础健康分|结算分|存款我行占比,-0.6117|0.277|0.21,最新一期年报资产负债率,-0.0419,策略调整,84.1,70.8,50.0,90.6,57.0,71.0
56875,0.74580893,1,人工复核,0.5284,概率不确定|资料不足,0.0252,0.0541,0.7045,结算分|存款分|基础健康分,-0.4579|-0.27|-0.2092,存款分,0.0646,策略调整,58.3,58.2,50.0,57.2,69.4,83.5
56876,0.60202486,0,人工复核,0.6184,概率不确定|模型分歧,0.0698,0.2549,0.3864,结算分|基础健康分|存款我行占比,-0.6006|-0.4282|-0.2998,近12个月收票金额,-0.3421,核验,53.3,54.5,50.0,57.2,51.0,38.9
56877,0.700365,0,自动拒绝,0.4453,,0.0254,0.0278,0.5,结算分|基础健康分|最新一期年报营收增长率,-0.8239|-0.264|-0.1839,结算分,0.207,策略调整,75.3,69.8,50.0,49.2,57.4,52.8
56878,0.31963143,0,自动拒绝,0.116,,0.0286,0.0201,0.6591,结算分|存款我行占比|基础健康分,-0.7866|-0.4212|-0.3313,,0.0,,51.5,27.7,50.0,56.3,32.5,57.1
56879,0.56586074,0,自动拒绝,0.126,,0.0181,0.0287,0.5682,结算分|存款我行占比|基础健康分,-0.9057|-0.3786|-0.3561,结算分,0.2758,策略调整,72.7,74.7,50.0,47.1,52.9,53.6
56880,0.92053693,1,自动通过,0.0971,,0.0179,0.029,0.1136,结算分|基础健康分|存款分,0.277|0.2653|-0.2424,近12个月收票金额,0.0241,核验,54.5,56.2,50.0,89.4,68.3,56.0
56881,0.96699528,1,自动通过,0.0388,,0.0052,0.0154,0.1136,结算分|存款我行占比|纳税总额排名_按市_值,0.2703|0.2041|0.1385,基础健康分,0.0093,策略调整,64.0,92.7,50.0,83.0,93.3,66.9
56882,0.47192063,0,自动拒绝,0.4261,,0.0504,0.1832,0.1364,结算分|基础健康分|存款我行占比,-0.7512|-0.4957|-0.4516,,0.0,,52.3,67.5,50.0,60.5,36.0,64.4
56883,0.3495666,0,自动拒绝,0.1442,,0.0233,0.0496,0.6364,结算分|基础健康分|存款我行占比,-0.7597|-0.3396|-0.3369,,0.0,,53.1,42.5,50.0,53.9,25.5,34.9
56884,0.68776574,0,人工复核,0.4623,概率不确定|资料不足,0.0374,0.0336,0.5227,结算分|存款分|基础健康分,-0.7413|-0.378|-0.2049,结算分,0.1818,策略调整,71.7,74.1,50.0,54.7,29.1,89.8
56885,0.93649841,1,自动通过,0.0949,,0.0179,0.0275,0.1818,基础健康分|missing_pattern_freq|结算分,-0.5603|-0.2911|0.2797,存款分,-0.0508,策略调整,41.2,75.1,50.0,77.3,100.0,74.8
56886,0.93904602,1,自动通过,0.0658,,0.0101,0.0238,0.25,最新一期年报营收增长率|missing_pattern_freq|小类_te,-0.369|-0.33|0.2315,存款分,-0.0404,策略调整,36.4,93.7,50.0,28.7,67.3,65.0
56887,0.91383346,1,自动通过,0.1216,,0.0225,0.0362,0.1364,基础健康分|missing_pattern_freq|结算分,-0.3307|-0.1829|0.1825,存款分,-0.053,策略调整,51.1,61.9,50.0,73.7,90.6,57.1
56888,0.43100961,0,自动拒绝,0.3529,,0.0715,0.0923,0.2727,结算分|基础健康分|存款我行占比,-0.753|-0.534|-0.4356,,0.0,,46.8,22.4,50.0,78.0,34.7,80.5
56889,0.8654565,1,自动通过,0.1901,,0.0224,0.0116,0.6818,结算分|基础健康分|小类_te,-0.4527|-0.2038|0.1961,近12个月收票金额,-0.0498,核验,56.2,69.5,50.0,52.1,56.7,78.8
56890,0.77727677,1,风险提示,0.4401,高风险抽检,0.016,0.0604,0.6818,结算分|注册时长|存款我行占比,-0.5818|0.5549|-0.3269,基础健康分,0.1308,策略调整,51.6,52.8,50.0,55.8,43.9,100.0
56891,0.61677694,0,人工复核,0.6104,概率不确定|模型分歧,0.0562,0.2266,0.2955,结算分|基础健康分|存款分,-0.5273|-0.3281|-0.3172,销售归行率,0.1855,策略调整,44.2,46.6,50.0,81.2,53.1,60.1
56892,0.8987731,1,自动通过,0.1264,,0.0171,0.029,0.1591,基础健康分|missing_pattern_freq|结算分,-0.4471|-0.2964|0.2714,存款分,-0.0504,策略调整,39.4,66.7,50.0,66.7,86.7,70.9
56893,0.76379815,1,人工复核,0.5561,概率不确定,0.0322,0.0852,0.4318,基础健康分|missing_pattern_freq|最新一期年报营收增长率,-0.4064|-0.2969|-0.2485,销售归行率,0.1045,策略调整,36.4,69.1,50.0,52.2,82.3,24.8
56894,0.79878738,1,风险提示,0.4228,高风险抽检,0.0319,0.0488,0.5227,结算分|存款我行占比|纳税总额排名_按市_值,-0.6715|0.2489|0.2304,存款分,-0.1156,策略调整,71.8,57.5,50.0,52.3,100.0,37.9
56895,0.98123922,1,自动通过,0.0139,,0.0031,0.0031,0.0909,基础健康分|结算分|存款我行占比,0.4896|0.3027|0.1566,存款分,-0.0178,策略调整,62.0,77.6,50.0,97.7,66.9,76.1
56896,0.88957255,1,自动通过,0.1259,,0.0179,0.0134,0.5,结算分|存款我行占比|最新一期年报营收增长率,-0.5909|0.3035|-0.1763,结算分,0.0475,策略调整,76.8,76.4,50.0,52.3,62.4,100.0
56897,0.91001003,1,自动通过,0.077,,0.0158,0.0153,0.5682,结算分|存款我行占比|基础健康分,-0.5819|0.2853|-0.2294,结算分,0.0465,策略调整,74.3,80.4,50.0,50.2,68.4,100.0
56898,0.83804996,1,自动通过,0.2382,,0.0189,0.0099,0.5227,结算分|存款我行占比|基础健康分,-0.6858|0.3479|-0.2585,结算分,0.0918,策略调整,74.9,70.9,50.0,51.2,54.6,100.0
56899,0.5145951,0,自动拒绝,0.1288,,0.024,0.0378,0.5455,结算分|存款分|存款我行占比,-0.9276|-0.3399|-0.3164,结算分,0.3125,策略调整,70.8,46.9,50.0,49.3,76.4,47.1
56900,0.69568625,0,人工复核,0.5121,概率不确定|资料不足,0.0341,0.0619,0.5455,结算分|基础健康分|存款我行占比,-0.7931|-0.2534|-0.242,结算分,0.1654,策略调整,71.6,87.4,50.0,51.5,66.0,85.5
56901,0.84761117,1,风险提示,0.3024,高风险抽检,0.0242,0.0562,0.2955,最新一期年报营收增长率|missing_pattern_freq|小类_te,-0.3196|-0.3114|-0.2818,销售归行率,0.0307,策略调整,35.1,58.5,50.0,62.0,100.0,35.9
56902,0.69045044,0,人工复核,0.4654,概率不确定|资料不足,0.0409,0.0249,0.7273,结算分|存款分|missing_pattern_freq,-0.4548|-0.2347|-0.2136,职工人数,-0.0901,核验,48.5,27.9,50.0,58.1,52.1,98.9
56903,0.8368659,1,自动通过,0.2816,,0.0272,0.0206,0.3182,基础健康分|最新一期年报营收增长率|missing_pattern_freq,0.3674|-0.3665|-0.3154,职工人数,0.0313,核验,28.5,63.0,50.0,48.0,86.0,27.1
56904,0.65324013,0,人工复核,0.4749,概率不确定|资料不足,0.0406,0.087,0.7273,结算分|存款我行占比|基础健康分,-0.5751|-0.414|-0.3434,基础健康分,0.1898,策略调整,53.9,50.5,50.0,51.7,42.1,100.0
56905,0.93461973,1,自动通过,0.0512,,0.0093,0.0156,0.0909,结算分|收款对手客户数|missing_pattern_freq,0.373|-0.2539|-0.2524,存款分,-0.0355,策略调整,55.9,39.9,50.0,95.5,74.1,72.0
56906,0.80363853,1,风险提示,0.3859,高风险抽检,0.0382,0.0189,0.0455,结算分|基础健康分|存款分,-0.9815|0.7592|-0.358,结算分,0.1582,策略调整,84.0,78.8,50.0,73.6,60.0,64.6
56907,0.74341156,1,人工复核,0.5383,概率不确定|资料不足,0.0298,0.0479,0.5455,结算分|基础健康分|纳税总额排名_按市_值,-0.7137|-0.2419|0.2081,结算分,0.131,策略调整,75.1,45.4,50.0,49.3,98.0,43.8
56908,0.97556025,1,自动通过,0.0208,,0.0036,0.0066,0.0909,结算分|基础健康分|存款我行占比,0.3286|0.3018|0.1453,结算分,0.0042,策略调整,63.0,76.2,50.0,99.4,63.2,76.1
56909,0.34937612,0,自动拒绝,0.182,,0.0159,0.0895,0.6136,结算分|存款我行占比|收款对手客户数,-0.8232|-0.456|-0.393,,0.0,,55.1,2.2,50.0,53.2,35.1,65.2
56910,0.76965403,1,人工复核,0.502,概率不确定,0.0193,0.0837,0.5,是否总行战略客户|结算分|基础健康分,0.8863|-0.7378|-0.2226,结算分,0.1464,策略调整,73.9,51.2,50.0,49.6,100.0,61.3
56911,0.30795696,0,自动拒绝,0.2917,,0.0578,0.0789,0.2955,结算分|基础健康分|存款我行占比,-0.5985|-0.4464|-0.3536,,0.0,,48.0,49.7,50.0,25.7,41.0,60.4
56912,0.65068842,0,自动拒绝,0.4234,,0.0394,0.0587,0.2045,结算分|基础健康分|存款我行占比,-0.6886|0.4305|-0.3358,基础健康分,-0.231,策略调整,45.0,29.7,50.0,69.3,46.3,68.9
56913,0.77594007,1,人工复核,0.5531,概率不确定,0.051,0.0636,0.2727,最新一期年报营收增长率|missing_pattern_freq|小类_te,-0.3949|-0.2985|0.2343,销售归行率,0.0762,策略调整,40.6,78.4,50.0,0.0,73.8,36.5
56914,0.9684041,1,自动通过,0.0413,,0.0106,0.0064,0.2045,missing_pattern_freq|结算分|基础健康分,-0.301|0.2587|0.2186,最新一期年报资产合计,0.0074,核验,37.5,89.6,50.0,81.6,100.0,66.9
